"","title","names","condition","trial_type","trial_index","time_elapsed","internal_node_id","sessionCode","X","fullStat","name1","relation","timeDrag","ndrags","rel_sol","name1_sol","name2","name2_sol","statIdx","stoIdx","first","overall_cor","uniqueStatement","relError","name1_error","name2_error","dayblock","date","stoIdx2","condStoIdx","primed","timeDragLog","variable","value","responseType","stoIdx2Z","condStoIdxZ","conditionZ","primedZ"
"154","employee","Ribi,Pishi,Owih,Igoth,Ohuy,Ofes","fillers","hebb",10,743345,"0.0-4.0-6.0","1jxmswrvo6gh",NA,"Employee Ribi is assigned to project Pishi.","Ribi","is assigned to",26879,4,"is assigned to","Ribi","Pishi","Pishi","1",8,0,1,"employee1","none","none","none","morning",NA,4,2,0,10.1991377946371,"name1_cor",TRUE,"name",-0.724146950306915,-0.878237451039389,0.999917324624719,-0.999917324624719
"155","employee","Ribi,Pishi,Owih,Igoth,Ohuy,Ofes","fillers","hebb",10,743345,"0.0-4.0-6.0","1jxmswrvo6gh",NA,"Project Pishi supports agenda of manager Owih.","Ribi","supports sth. of",48533,5,"supports sth. of","Pishi","Pishi","Owih","2",8,0,0.333333333333333,"employee2","none","inter-stat","intra-stat","morning",NA,4,2,0,10.790019862246,"name1_cor",FALSE,"name",-0.724146950306915,-0.878237451039389,0.999917324624719,-0.999917324624719
"156","employee","Ribi,Pishi,Owih,Igoth,Ohuy,Ofes","fillers","hebb",10,743345,"0.0-4.0-6.0","1jxmswrvo6gh",NA,"Manager Owih gets a promotion.","Pishi","gets a promotion",10793,2,"gets a promotion","Owih",NA,NA,"3",8,0,0.5,"employee3","none","inter-stat",NA,"morning",NA,4,2,0,9.28674570317859,"name1_cor",FALSE,"name",-0.724146950306915,-0.878237451039389,0.999917324624719,-0.999917324624719
"157","hacker","Pide,Newi,Rothuk,Dugoz,Uwit,Mabi","analogues","hebb",11,800324,"0.0-4.0-7.0","1jxmswrvo6gh",NA,"Hacker Pide writes computer code Newi.","Pide","writes",20413,3,"writes","Pide","Mabi","Newi","1",9,0,0.666666666666667,"hacker1","none","none","other","morning",NA,5,3,1,9.92397621896344,"name1_cor",TRUE,"name",-0.434488170184149,-0.29274581701313,-0.999917324624719,0.999917324624719
"158","hacker","Pide,Newi,Rothuk,Dugoz,Uwit,Mabi","analogues","hebb",11,800324,"0.0-4.0-7.0","1jxmswrvo6gh",NA,"Code Newi cracks the firewall of company Rothuk.","Mabi","penetrates sth. of",16744,3,"cracks sth. of","Newi","Rothuk","Rothuk","2",9,0,0.333333333333333,"hacker2","syno","other","none","morning",NA,5,3,1,9.7258549852283,"name1_cor",FALSE,"name",-0.434488170184149,-0.29274581701313,-0.999917324624719,0.999917324624719
"159","hacker","Pide,Newi,Rothuk,Dugoz,Uwit,Mabi","analogues","hebb",11,800324,"0.0-4.0-7.0","1jxmswrvo6gh",NA,"Company Rothuk suffers a data loss.","Rothuk","suffers sth.",9274,2,"suffers sth.","Rothuk",NA,NA,"3",9,0,1,"hacker3","none","none",NA,"morning",NA,5,3,1,9.13507788747564,"name1_cor",TRUE,"name",-0.434488170184149,-0.29274581701313,-0.999917324624719,0.999917324624719
"160","bacteria","Niem,Vivaf,Epnux,Eshbu,Eefar,Napib","analogues","hebb",12,866008,"0.0-4.0-8.0","1jxmswrvo6gh",NA,"Bacteria Niem emits enzyme Vivaf.","Vivaf","emits",19109,3,"emits","Niem","Napib","Vivaf","1",10,0,0.333333333333333,"bacteria1","none","intra-stat","other","morning",NA,6,4,0,9.85796703723432,"name1_cor",FALSE,"name",-0.144829390061383,0.29274581701313,-0.999917324624719,-0.999917324624719
"161","bacteria","Niem,Vivaf,Epnux,Eshbu,Eefar,Napib","analogues","hebb",12,866008,"0.0-4.0-8.0","1jxmswrvo6gh",NA,"Enzyme Vivaf dissolves the membrane of organ Epnux.","Napib","expels",28491,3,"dissolves sth. of","Vivaf","Eefar","Epnux","2",10,0,0,"bacteria2","order-syno","other","other","morning",NA,6,4,0,10.2573786250982,"name1_cor",FALSE,"name",-0.144829390061383,0.29274581701313,-0.999917324624719,-0.999917324624719
"162","bacteria","Niem,Vivaf,Epnux,Eshbu,Eefar,Napib","analogues","hebb",12,866008,"0.0-4.0-8.0","1jxmswrvo6gh",NA,"Organ Epnux fails.","Eefar","dies",7545,2,"fails","Epnux",NA,NA,"3",10,0,0,"bacteria3","syno","other",NA,"morning",NA,6,4,0,8.92877290052426,"name1_cor",FALSE,"name",-0.144829390061383,0.29274581701313,-0.999917324624719,-0.999917324624719
"163","neighbor","Thuha,Turow,Owmi,Inag,Awiz,Afik","fillers","hebb",13,940269,"0.0-4.0-9.0","1jxmswrvo6gh",NA,"Man Thuha takes care of cat Turow.","Thuha","takes care of",39802,4,"takes care of","Thuha","Owmi","Turow","1",11,0,0.666666666666667,"neighbor1","none","none","inter-stat","morning",NA,7,3,1,10.5916975653163,"name1_cor",TRUE,"name",0.144829390061383,-0.29274581701313,0.999917324624719,0.999917324624719
"164","neighbor","Thuha,Turow,Owmi,Inag,Awiz,Afik","fillers","hebb",13,940269,"0.0-4.0-9.0","1jxmswrvo6gh",NA,"Cat Turow walks over the flowers of neighbor Owmi","Owmi","walks over sth. of",14811,3,"walks over sth. of","Turow","Thuha","Owmi","2",11,0,0.333333333333333,"neighbor2","none","intra-stat","inter-stat","morning",NA,7,3,1,9.6031929420335,"name1_cor",FALSE,"name",0.144829390061383,-0.29274581701313,0.999917324624719,0.999917324624719
"165","neighbor","Thuha,Turow,Owmi,Inag,Awiz,Afik","fillers","hebb",13,940269,"0.0-4.0-9.0","1jxmswrvo6gh",NA,"Neighbor Owmi gets angry.","Owmi","gets angry",9112,2,"gets angry","Owmi",NA,NA,"3",11,0,1,"neighbor3","none","none",NA,"morning",NA,7,3,1,9.11745724449613,"name1_cor",TRUE,"name",0.144829390061383,-0.29274581701313,0.999917324624719,0.999917324624719
"166","storm","Huluw,Wecin,Itbob,Evib,Kesal,Kawud","fillers","hebb",14,1008363,"0.0-4.0-10.0","1jxmswrvo6gh",NA,"Storm Huluw hits tree Wecin.","Evib","hits",18156,3,"hits","Huluw","Itbob","Wecin","1",12,0,0.333333333333333,"storm1","none","other","inter-stat","morning",NA,8,4,0,9.80681144027067,"name1_cor",FALSE,"name",0.434488170184149,0.29274581701313,0.999917324624719,-0.999917324624719
"167","storm","Huluw,Wecin,Itbob,Evib,Kesal,Kawud","fillers","hebb",14,1008363,"0.0-4.0-10.0","1jxmswrvo6gh",NA,"Tree Wecin falls on trail of route Itbob.","Itbob","hits",28503,3,"falls on","Wecin","Kesal","Itbob","2",12,0,0,"storm2","order","intra-stat","other","morning",NA,8,4,0,10.2577997072857,"name1_cor",FALSE,"name",0.434488170184149,0.29274581701313,0.999917324624719,-0.999917324624719
"168","storm","Huluw,Wecin,Itbob,Evib,Kesal,Kawud","fillers","hebb",14,1008363,"0.0-4.0-10.0","1jxmswrvo6gh",NA,"Route Itbob is blocked.","Itbob","is ruined",10901,2,"is blocked","Itbob",NA,NA,"3",12,0,0.5,"storm3","grasyn","none",NA,"morning",NA,8,4,0,9.29670153762423,"name1_cor",TRUE,"name",0.434488170184149,0.29274581701313,0.999917324624719,-0.999917324624719
"169","robber","Ahow,Wutoc,Afi,Reok,Wehif,Felac","analogues","hebb",17,1154653,"0.0-4.0-13.0","1jxmswrvo6gh",NA,"Criminal Ahow learns about security issue Wutoc.","Wutoc","learns about",23116,3,"learns about","Ahow","Ahow","Wutoc","1",15,0,0.333333333333333,"robber1","none","intra-stat","intra-stat","morning",NA,9,5,1,10.0483235565816,"name1_cor",FALSE,"name",0.724146950306915,0.878237451039389,-0.999917324624719,0.999917324624719
"170","robber","Ahow,Wutoc,Afi,Reok,Wehif,Felac","analogues","hebb",17,1154653,"0.0-4.0-13.0","1jxmswrvo6gh",NA,"Security issue Wutoc suspends alarm system of museum Afi.","Wutoc","is hijacked",22856,3,"suspends sth. of","Wutoc","Reok","Afi","2",15,0,0.333333333333333,"robber2","order-grasyn","none","other","morning",NA,9,5,1,10.0370126951411,"name1_cor",TRUE,"name",0.724146950306915,0.878237451039389,-0.999917324624719,0.999917324624719
"171","robber","Ahow,Wutoc,Afi,Reok,Wehif,Felac","analogues","hebb",17,1154653,"0.0-4.0-13.0","1jxmswrvo6gh",NA,"Museum Afi gets robbed.","Reok","endures loss",11680,2,"gets robbed","Afi",NA,NA,"3",15,0,0,"robber3","syno","other",NA,"morning",NA,9,5,1,9.3657188691557,"name1_cor",FALSE,"name",0.724146950306915,0.878237451039389,-0.999917324624719,0.999917324624719
"172","lawyer","Hize,Ena,Rivo,Upel,Lenik,Olef","analogues","hebb",18,1210302,"0.0-4.0-14.0","1jxmswrvo6gh",NA,"Lawyer Hize finds loophole Ena.","Ena","finds",23407,3,"finds","Hize","Hize","Ena","1",16,0,0.333333333333333,"lawyer1","none","intra-stat","intra-stat","morning",NA,10,6,0,10.0608331232599,"name1_cor",FALSE,"name",1.01380573042968,1.46372908506565,-0.999917324624719,-0.999917324624719
"173","lawyer","Hize,Ena,Rivo,Upel,Lenik,Olef","analogues","hebb",18,1210302,"0.0-4.0-14.0","1jxmswrvo6gh",NA,"Loophole Ena bypasses contract of union Rivo.","Hize","bypasses sth. of",13528,3,"bypasses sth. of","Ena","Rivo","Rivo","2",16,0,0.666666666666667,"lawyer2","none","inter-stat","none","morning",NA,10,6,0,9.51259080860336,"name1_cor",FALSE,"name",1.01380573042968,1.46372908506565,-0.999917324624719,-0.999917324624719
"174","lawyer","Hize,Ena,Rivo,Upel,Lenik,Olef","analogues","hebb",18,1210302,"0.0-4.0-14.0","1jxmswrvo6gh",NA,"Union Rivo loses a lawsuit.","Rivo","loses sth.",8159,2,"loses sth.","Rivo",NA,NA,"3",16,0,1,"lawyer3","none","none",NA,"morning",NA,10,6,0,9.00699944795815,"name1_cor",TRUE,"name",1.01380573042968,1.46372908506565,-0.999917324624719,-0.999917324624719
"175","pump","Hoyl,Romap,Gena,Vuloz,Meuf,Yoges","fillers","hebb",19,1256513,"0.0-4.0-15.0","1jxmswrvo6gh",NA,"Plumber Hoyl installs pump Romap.","Meuf","installs",18534,3,"installs","Hoyl","Hoyl","Romap","1",17,0,0.333333333333333,"pump1","none","other","intra-stat","morning",NA,11,5,1,9.82741611558483,"name1_cor",FALSE,"name",1.30346451055245,0.878237451039389,0.999917324624719,0.999917324624719
"176","pump","Hoyl,Romap,Gena,Vuloz,Meuf,Yoges","fillers","hebb",19,1256513,"0.0-4.0-15.0","1jxmswrvo6gh",NA,"Pump Romap sucks water from ground Gena.","Hoyl","sucks sth. from",9812,3,"sucks sth. from","Romap","Romap","Gena","2",17,0,0.333333333333333,"pump2","none","inter-stat","intra-stat","morning",NA,11,5,1,9.19146331620649,"name1_cor",FALSE,"name",1.30346451055245,0.878237451039389,0.999917324624719,0.999917324624719
"177","pump","Hoyl,Romap,Gena,Vuloz,Meuf,Yoges","fillers","hebb",19,1256513,"0.0-4.0-15.0","1jxmswrvo6gh",NA,"Ground Gena dries up.","Romap","dries up",7303,2,"dries up","Gena",NA,NA,"3",17,0,0.5,"pump3","none","inter-stat",NA,"morning",NA,11,5,1,8.89617742227481,"name1_cor",FALSE,"name",1.30346451055245,0.878237451039389,0.999917324624719,0.999917324624719
"178","mining","Hadith,Assit,Lothe,Puvi,Hosen,Dohod","fillers","hebb",20,1340286,"0.0-4.0-16.0","1jxmswrvo6gh",NA,"Mining company Hadith has a lot of resource Assit.","Assit","fills in for",45029,4,"has a lot of","Hadith","Puvi","Assit","1",18,0,0,"mining1","grasyn","intra-stat","other","morning",NA,12,6,0,10.7150842132956,"name1_cor",FALSE,"name",1.59312329067521,1.46372908506565,0.999917324624719,-0.999917324624719
"179","mining","Hadith,Assit,Lothe,Puvi,Hosen,Dohod","fillers","hebb",20,1340286,"0.0-4.0-16.0","1jxmswrvo6gh",NA,"Resource Assit is sparse in country Lothe.","Puvi","has a lot of",16537,3,"is sparse in","Assit","Hosen","Lothe","2",18,0,0,"mining2","order","other","other","morning",NA,12,6,0,9.71341604228211,"name1_cor",FALSE,"name",1.59312329067521,1.46372908506565,0.999917324624719,-0.999917324624719
"180","mining","Hadith,Assit,Lothe,Puvi,Hosen,Dohod","fillers","hebb",20,1340286,"0.0-4.0-16.0","1jxmswrvo6gh",NA,"Country Lothe starts negotiating.","Hosen","starts negotiating",11647,2,"starts negotiating","Lothe",NA,NA,"3",18,0,0.5,"mining3","none","other",NA,"morning",NA,12,6,0,9.36288977043647,"name1_cor",FALSE,"name",1.59312329067521,1.46372908506565,0.999917324624719,-0.999917324624719
"181","employee","Gena,Saly,Uyim,Hoyl,Dugoz,Romap","fillers","hebb",7,492373,"0.0-4.0-3.0","1pt1nou79von",NA,"Employee Gena is assigned to project Saly.","Gena","is assigned to",24718,3,"is assigned to","Gena","Saly","Saly","1",5,0,1,"employee1","none","none","none","afternoon",NA,1,1,1,10.1153274576789,"name1_cor",TRUE,"name",-1.59312329067521,-1.46372908506565,0.999917324624719,0.999917324624719
"182","employee","Gena,Saly,Uyim,Hoyl,Dugoz,Romap","fillers","hebb",7,492373,"0.0-4.0-3.0","1pt1nou79von",NA,"Project Saly supports agenda of manager Uyim.","Saly","is assigned to",27733,3,"supports sth. of","Saly","Uyim","Uyim","2",5,0,0.666666666666667,"employee2","order","none","none","afternoon",NA,1,1,1,10.2304143763138,"name1_cor",TRUE,"name",-1.59312329067521,-1.46372908506565,0.999917324624719,0.999917324624719
"183","employee","Gena,Saly,Uyim,Hoyl,Dugoz,Romap","fillers","hebb",7,492373,"0.0-4.0-3.0","1pt1nou79von",NA,"Manager Uyim gets a promotion.","Uyim","gets a promotion",11662,2,"gets a promotion","Uyim",NA,NA,"3",5,0,1,"employee3","none","none",NA,"afternoon",NA,1,1,1,9.36417671669105,"name1_cor",TRUE,"name",-1.59312329067521,-1.46372908506565,0.999917324624719,0.999917324624719
"184","storm","Kesal,Ohuy,Vuloz,Gabit,Wecin,Meuf","fillers","hebb",8,557089,"0.0-4.0-4.0","1pt1nou79von",NA,"Storm Kesal hits tree Ohuy.","Kesal","hits",28630,3,"hits","Kesal","Ohuy","Ohuy","1",6,0,1,"storm1","none","none","none","afternoon",NA,2,2,0,10.262245325879,"name1_cor",TRUE,"name",-1.30346451055245,-0.878237451039389,0.999917324624719,-0.999917324624719
"185","storm","Kesal,Ohuy,Vuloz,Gabit,Wecin,Meuf","fillers","hebb",8,557089,"0.0-4.0-4.0","1pt1nou79von",NA,"Tree Ohuy falls on trail of route Vuloz.","Ohuy","falls on",15366,3,"falls on","Ohuy","Vuloz","Vuloz","2",6,0,1,"storm2","none","none","none","afternoon",NA,2,2,0,9.63997763205533,"name1_cor",TRUE,"name",-1.30346451055245,-0.878237451039389,0.999917324624719,-0.999917324624719
"186","storm","Kesal,Ohuy,Vuloz,Gabit,Wecin,Meuf","fillers","hebb",8,557089,"0.0-4.0-4.0","1pt1nou79von",NA,"Route Vuloz is blocked.","Vuloz","is blocked",10217,2,"is blocked","Vuloz",NA,NA,"3",6,0,1,"storm3","none","none",NA,"afternoon",NA,2,2,0,9.23190614989074,"name1_cor",TRUE,"name",-1.30346451055245,-0.878237451039389,0.999917324624719,-0.999917324624719
"187","lawyer","Olef,Ihab,Eefar,Ofpoz,Henu,Assit","analogues","hebb",9,670176,"0.0-4.0-5.0","1pt1nou79von",NA,"Lawyer Olef finds loophole Ihab.","Ihab","detects",50945,3,"finds","Olef","Olef","Ihab","1",7,0,0,"lawyer1","syno","intra-stat","intra-stat","afternoon",NA,3,1,1,10.8385215272274,"name1_cor",FALSE,"name",-1.01380573042968,-1.46372908506565,-0.999917324624719,0.999917324624719
"188","lawyer","Olef,Ihab,Eefar,Ofpoz,Henu,Assit","analogues","hebb",9,670176,"0.0-4.0-5.0","1pt1nou79von",NA,"Loophole Ihab bypasses contract of union Eefar.","Olef","overrides sth. of",29198,3,"bypasses sth. of","Ihab","Eefar","Eefar","2",7,0,0.333333333333333,"lawyer2","syno","inter-stat","none","afternoon",NA,3,1,1,10.2818897410946,"name1_cor",FALSE,"name",-1.01380573042968,-1.46372908506565,-0.999917324624719,0.999917324624719
"189","lawyer","Olef,Ihab,Eefar,Ofpoz,Henu,Assit","analogues","hebb",9,670176,"0.0-4.0-5.0","1pt1nou79von",NA,"Union Eefar loses a lawsuit.","Ihab","loses sth.",22440,2,"loses sth.","Eefar",NA,NA,"3",7,0,0.5,"lawyer3","none","inter-stat",NA,"afternoon",NA,3,1,1,10.0186449219236,"name1_cor",FALSE,"name",-1.01380573042968,-1.46372908506565,-0.999917324624719,0.999917324624719
"190","crusader","Vipal,Zishu,Diaf,Idog,Turow,Ena","analogues","hebb",10,740480,"0.0-4.0-6.0","1pt1nou79von",NA,"Crusader group Vipal buys weapon Zishu.","Diaf","buys",28843,3,"buys","Vipal","Zishu","Zishu","1",8,0,0.666666666666667,"crusader1","none","inter-stat","none","afternoon",NA,4,2,0,10.2696572780367,"name1_cor",FALSE,"name",-0.724146950306915,-0.878237451039389,-0.999917324624719,-0.999917324624719
"191","crusader","Vipal,Zishu,Diaf,Idog,Turow,Ena","analogues","hebb",10,740480,"0.0-4.0-6.0","1pt1nou79von",NA,"Weapon Zishu breaches the fortification of town Diaf.","Zishu","buys",16974,3,"breaches sth. of","Zishu","Diaf","Diaf","2",8,0,0.666666666666667,"crusader2","order","none","none","afternoon",NA,4,2,0,9.7394969524269,"name1_cor",TRUE,"name",-0.724146950306915,-0.878237451039389,-0.999917324624719,-0.999917324624719
"192","crusader","Vipal,Zishu,Diaf,Idog,Turow,Ena","analogues","hebb",10,740480,"0.0-4.0-6.0","1pt1nou79von",NA,"Town Diaf is invaded.","Diaf","is invaded",13982,2,"is invaded","Diaf",NA,NA,"3",8,0,1,"crusader3","none","none",NA,"afternoon",NA,4,2,0,9.54559758504085,"name1_cor",TRUE,"name",-0.724146950306915,-0.878237451039389,-0.999917324624719,-0.999917324624719
"193","farm","Thisun,Hize,Orok,Mabi,Lyde,Puvi","fillers","hebb",11,815020,"0.0-4.0-7.0","1pt1nou79von",NA,"Farmer Thisun purchases machine Hize.","Thisun","purchases",18607,3,"purchases","Thisun","Hize","Hize","1",9,0,1,"farm1","none","none","none","afternoon",NA,5,3,1,9.83134687475845,"name1_cor",TRUE,"name",-0.434488170184149,-0.29274581701313,0.999917324624719,0.999917324624719
"194","farm","Thisun,Hize,Orok,Mabi,Lyde,Puvi","fillers","hebb",11,815020,"0.0-4.0-7.0","1pt1nou79von",NA,"Machine Hize can collect fruit of plant Orok.","Hize","are picked manually",28830,3,"can collect","Hize","Thisun","Orok","2",9,0,0.333333333333333,"farm2","order-grasyn","none","inter-stat","afternoon",NA,5,3,1,10.2692064761218,"name1_cor",TRUE,"name",-0.434488170184149,-0.29274581701313,0.999917324624719,0.999917324624719
"195","farm","Thisun,Hize,Orok,Mabi,Lyde,Puvi","fillers","hebb",11,815020,"0.0-4.0-7.0","1pt1nou79von",NA,"Plant Orok are harvested automatically.","Orok","are harvested automatically",16598,2,"are harvested automatically","Orok",NA,NA,"3",9,0,1,"farm3","none","none",NA,"afternoon",NA,5,3,1,9.71709773156622,"name1_cor",TRUE,"name",-0.434488170184149,-0.29274581701313,0.999917324624719,0.999917324624719
"196","pump","Itbob,Eshov,Ebib,Kawud,Adjo,Ezol","fillers","hebb",12,885204,"0.0-4.0-8.0","1pt1nou79von",NA,"Plumber Itbob installs pump Eshov.","Itbob","installs",25469,3,"installs","Itbob","Eshov","Eshov","1",10,0,1,"pump1","none","none","none","afternoon",NA,6,4,0,10.1452565679735,"name1_cor",TRUE,"name",-0.144829390061383,0.29274581701313,0.999917324624719,-0.999917324624719
"197","pump","Itbob,Eshov,Ebib,Kawud,Adjo,Ezol","fillers","hebb",12,885204,"0.0-4.0-8.0","1pt1nou79von",NA,"Pump Eshov sucks water from ground Ebib.","Eshov","sucks sth. from",21342,3,"sucks sth. from","Eshov","Ebib","Ebib","2",10,0,1,"pump2","none","none","none","afternoon",NA,6,4,0,9.96847909604357,"name1_cor",TRUE,"name",-0.144829390061383,0.29274581701313,0.999917324624719,-0.999917324624719
"198","pump","Itbob,Eshov,Ebib,Kawud,Adjo,Ezol","fillers","hebb",12,885204,"0.0-4.0-8.0","1pt1nou79von",NA,"Ground Ebib dries up.","Ezol","dries up",12869,2,"dries up","Ebib",NA,NA,"3",10,0,0.5,"pump3","none","other",NA,"afternoon",NA,6,4,0,9.46265430059017,"name1_cor",FALSE,"name",-0.144829390061383,0.29274581701313,0.999917324624719,-0.999917324624719
"199","bacteria","Yoges,Titho,Afi,Zimob,Eyem,Rove","analogues","hebb",13,971780,"0.0-4.0-9.0","1pt1nou79von",NA,"Bacteria Yoges emits enzyme Titho.","Yoges","emits",32858,6,"emits","Yoges","Titho","Titho","1",11,0,1,"bacteria1","none","none","none","afternoon",NA,7,3,1,10.3999809589919,"name1_cor",TRUE,"name",0.144829390061383,-0.29274581701313,-0.999917324624719,0.999917324624719
"200","bacteria","Yoges,Titho,Afi,Zimob,Eyem,Rove","analogues","hebb",13,971780,"0.0-4.0-9.0","1pt1nou79von",NA,"Enzyme Titho dissolves the membrane of organ Afi.","Titho","dissolves sth. of",25476,3,"dissolves sth. of","Titho","Yoges","Afi","2",11,0,0.666666666666667,"bacteria2","none","none","inter-stat","afternoon",NA,7,3,1,10.1455313633508,"name1_cor",TRUE,"name",0.144829390061383,-0.29274581701313,-0.999917324624719,0.999917324624719
"201","bacteria","Yoges,Titho,Afi,Zimob,Eyem,Rove","analogues","hebb",13,971780,"0.0-4.0-9.0","1pt1nou79von",NA,"Organ Afi fails.","Zimob","fails",17733,2,"fails","Afi",NA,NA,"3",11,0,0.5,"bacteria3","none","other",NA,"afternoon",NA,7,3,1,9.78323897993995,"name1_cor",FALSE,"name",0.144829390061383,-0.29274581701313,-0.999917324624719,0.999917324624719
"202","fox","Ofes,Pobat,Ribi,Awiz,Rothuk,Pide","analogues","hebb",14,1041320,"0.0-4.0-10.0","1pt1nou79von",NA,"Fox Ofes digs tunnel Pobat.","Ofes","digs",20327,3,"digs","Ofes","Pobat","Pobat","1",12,0,1,"fox1","none","none","none","afternoon",NA,8,4,0,9.919754525,"name1_cor",TRUE,"name",0.434488170184149,0.29274581701313,-0.999917324624719,-0.999917324624719
"203","fox","Ofes,Pobat,Ribi,Awiz,Rothuk,Pide","analogues","hebb",14,1041320,"0.0-4.0-10.0","1pt1nou79von",NA,"Tunnel Pobat leads to coop of chicken Ribi.","Pide","leads to sth. of",23767,3,"leads to sth. of","Pobat","Ribi","Ribi","2",12,0,0.666666666666667,"fox2","none","other","none","afternoon",NA,8,4,0,10.0760954171424,"name1_cor",FALSE,"name",0.434488170184149,0.29274581701313,-0.999917324624719,-0.999917324624719
"204","fox","Ofes,Pobat,Ribi,Awiz,Rothuk,Pide","analogues","hebb",14,1041320,"0.0-4.0-10.0","1pt1nou79von",NA,"Chicken Ribi is devoured.","Ribi","is devoured",14942,2,"is devoured","Ribi",NA,NA,"3",12,0,1,"fox3","none","none",NA,"afternoon",NA,8,4,0,9.61199824174139,"name1_cor",TRUE,"name",0.434488170184149,0.29274581701313,-0.999917324624719,-0.999917324624719
"205","neighbor","Wehif,Uwit,Avyth,Ahow,Ohan,Aid","fillers","hebb",17,1216490,"0.0-4.0-13.0","1pt1nou79von",NA,"Man Wehif takes care of cat Uwit.","Wehif","takes care of",26861,3,"takes care of","Wehif","Uwit","Uwit","1",15,0,1,"neighbor1","none","none","none","afternoon",NA,9,5,1,10.198467927469,"name1_cor",TRUE,"name",0.724146950306915,0.878237451039389,0.999917324624719,0.999917324624719
"206","neighbor","Wehif,Uwit,Avyth,Ahow,Ohan,Aid","fillers","hebb",17,1216490,"0.0-4.0-13.0","1pt1nou79von",NA,"Cat Uwit walks over the flowers of neighbor Avyth","Uwit","looks after",21973,3,"walks over sth. of","Uwit","Avyth","Avyth","2",15,0,0.666666666666667,"neighbor2","order-syno","none","none","afternoon",NA,9,5,1,9.99761521526083,"name1_cor",TRUE,"name",0.724146950306915,0.878237451039389,0.999917324624719,0.999917324624719
"207","neighbor","Wehif,Uwit,Avyth,Ahow,Ohan,Aid","fillers","hebb",17,1216490,"0.0-4.0-13.0","1pt1nou79von",NA,"Neighbor Avyth gets angry.","Avyth","gets angry",11574,2,"gets angry","Avyth",NA,NA,"3",15,0,1,"neighbor3","none","none",NA,"afternoon",NA,9,5,1,9.35660287895444,"name1_cor",TRUE,"name",0.724146950306915,0.878237451039389,0.999917324624719,0.999917324624719
"208","mining","Ubug,Owih,Uhuy,Ilres,Epnux,Thuha","fillers","hebb",18,1288211,"0.0-4.0-14.0","1pt1nou79von",NA,"Mining company Ubug has a lot of resource Owih.","Uhuy","is rarely found in",27798,3,"has a lot of","Ubug","Owih","Owih","1",16,0,0.333333333333333,"mining1","order-syno","inter-stat","none","afternoon",NA,10,6,0,10.2327553278087,"name1_cor",FALSE,"name",1.01380573042968,1.46372908506565,0.999917324624719,-0.999917324624719
"209","mining","Ubug,Owih,Uhuy,Ilres,Epnux,Thuha","fillers","hebb",18,1288211,"0.0-4.0-14.0","1pt1nou79von",NA,"Resource Owih is sparse in country Uhuy.","Owih","is sparse in",19878,3,"is sparse in","Owih","Uhuy","Uhuy","2",16,0,1,"mining2","none","none","none","afternoon",NA,10,6,0,9.89741917713452,"name1_cor",TRUE,"name",1.01380573042968,1.46372908506565,0.999917324624719,-0.999917324624719
"210","mining","Ubug,Owih,Uhuy,Ilres,Epnux,Thuha","fillers","hebb",18,1288211,"0.0-4.0-14.0","1pt1nou79von",NA,"Country Uhuy starts negotiating.","Uhuy","starts negotiating",13541,2,"starts negotiating","Uhuy",NA,NA,"3",16,0,1,"mining3","none","none",NA,"afternoon",NA,10,6,0,9.51355124604559,"name1_cor",TRUE,"name",1.01380573042968,1.46372908506565,0.999917324624719,-0.999917324624719
"211","hacker","Yuxeh,Hadith,Ewey,Thygef,Paza,Mawi","analogues","hebb",19,1353364,"0.0-4.0-15.0","1pt1nou79von",NA,"Hacker Yuxeh writes computer code Hadith.","Yuxeh","writes",23699,3,"writes","Yuxeh","Ewey","Hadith","1",17,0,0.666666666666667,"hacker1","none","none","inter-stat","afternoon",NA,11,5,1,10.0732303271232,"name1_cor",TRUE,"name",1.30346451055245,0.878237451039389,-0.999917324624719,0.999917324624719
"212","hacker","Yuxeh,Hadith,Ewey,Thygef,Paza,Mawi","analogues","hebb",19,1353364,"0.0-4.0-15.0","1pt1nou79von",NA,"Code Hadith cracks the firewall of company Ewey.","Hadith","cracks sth. of",15600,3,"cracks sth. of","Hadith","Ewey","Ewey","2",17,0,1,"hacker2","none","none","none","afternoon",NA,11,5,1,9.65509029374725,"name1_cor",TRUE,"name",1.30346451055245,0.878237451039389,-0.999917324624719,0.999917324624719
"213","hacker","Yuxeh,Hadith,Ewey,Thygef,Paza,Mawi","analogues","hebb",19,1353364,"0.0-4.0-15.0","1pt1nou79von",NA,"Company Ewey suffers a data loss.","Ewey","suffers sth.",15350,2,"suffers sth.","Ewey",NA,NA,"3",17,0,1,"hacker3","none","none",NA,"afternoon",NA,11,5,1,9.6389358974732,"name1_cor",TRUE,"name",1.30346451055245,0.878237451039389,-0.999917324624719,0.999917324624719
"214","robber","Enmob,Rivo,Molash,Huluw,Upno,Thusoth","analogues","hebb",20,1432861,"0.0-4.0-16.0","1pt1nou79von",NA,"Criminal Enmob learns about security issue Rivo.","Enmob","suspends sth. of",28030,3,"learns about","Enmob","Rivo","Rivo","1",18,0,0.666666666666667,"robber1","order","none","none","afternoon",NA,12,6,0,10.2410663195838,"name1_cor",TRUE,"name",1.59312329067521,1.46372908506565,-0.999917324624719,-0.999917324624719
